174.0,1155.0,-398.0,194.0,-3900.0,-3085.0,2298.0
251.0,1145.0,-360.0,178.0,-3848.0,-3043.0,2294.0
187.0,1130.0,-352.0,224.0,-3909.0,-3071.0,2309.0
140.0,1082.0,-425.0,160.0,-3914.0,-3084.0,2314.0
225.0,1118.0,-433.0,128.0,-3938.0,-3062.0,2270.0
190.0,1131.0,-401.0,279.0,-3922.0,-3121.0,2387.0
261.0,1091.0,-409.0,155.0,-3955.0,-3139.0,2320.0
206.0,1117.0,-438.0,150.0,-4071.0,-3095.0,2361.0
250.0,1097.0,-423.0,96.0,-4020.0,-3120.0,2392.0
226.0,1087.0,-416.0,94.0,-4067.0,-3122.0,2420.0
