143.0,1072.0,-319.0,236.0,-3603.0,-2934.0,2166.0
157.0,1068.0,-346.0,222.0,-3697.0,-2902.0,2159.0
158.0,1109.0,-357.0,199.0,-3656.0,-2984.0,2247.0
198.0,1062.0,-394.0,210.0,-3712.0,-2981.0,2179.0
193.0,1092.0,-393.0,209.0,-3738.0,-3008.0,2185.0
212.0,1099.0,-354.0,180.0,-3781.0,-3037.0,2263.0
232.0,1089.0,-397.0,197.0,-3714.0,-3018.0,2201.0
244.0,1100.0,-394.0,197.0,-3831.0,-3057.0,2173.0
236.0,1142.0,-422.0,206.0,-3823.0,-3060.0,2258.0
241.0,1130.0,-369.0,112.0,-3823.0,-3030.0,2230.0
